name,Latitude,Longitude
cléo fée,44.895126700477924,-0.7177439999999999
expert,46.98107040441436,-0.21366772677082563
camping le fief,46.8043351182584,-2.094386517605818
pharmacie dréo,43.40594220054198,6.0673338999999995
comptoir des monnaies,47.215589800116064,-1.5550736999999997
le carré d'as,48.81611549977011,2.5616240000037074
e2m,44.54789620050505,-0.2691423
hair master ii,49.43977119958432,1.0905642999999998
présage,43.40637660054199,6.062854899999999
chez jean,43.36263720054183,1.4605272
selectour,43.60021120054123,1.448466
au comptoir local,44.992847100468936,-0.4483591
ronde des pains,43.29961840054146,-0.36832839999999994
david & son,45.18829680044919,5.7128012
oriental exotic,48.79912329974215,2.306149
tabac presse ursella,46.23607570030436,5.9808736
pfg,48.79922019974213,2.0700841
ent. ramey herve,43.45126670054199,3.7587752
la fabrique de marie,45.78075240037514,3.0788718
tui store,46.19204290031169,6.235279799999999
i.e.s,48.061460199923005,-0.7362247999999999
laverie,43.18048500054011,3.004731
tissus emmanuel créations,44.9057103006301,-0.23175805005992872
mini press,43.31105120054154,-0.3493103
point mariage,47.78897279998749,-3.3270698999999997
carrefour market,47.5596446000402,-2.5044376999999995
espace saint-quentin,48.78412269116393,2.0451115534668993
center barber shop,47.394021600077245,0.6808935
bec ski,45.02920440046544,5.5238322
la bouc'tique de la ferme de lanset,42.99920543168548,-0.5386658873055271
axial,43.55390063420485,1.4676735431215895
minelli,45.190369700448954,5.727135099999999
nyx,48.58220289979589,7.747500900000001
vauban souvenirs,44.90046180047746,6.643924799999999
garage renault,43.66083520054055,3.9000659999999994
ethnic market,43.82337270053764,4.3365656999999995
les dauphins de l'océan,48.71270807456781,2.244098144642714
intermarché super,47.022829500156575,3.0823917
pierre wostyn,44.11022790052859,2.6177829
centrakor,45.40312440042477,2.4995176999999997
kiosque chronoplus,43.48432460054195,-1.5557207999999998
le pétrin ribeïrou,43.14881240053962,5.7503178
fabio salsa,44.03088700053159,1.3692854
le déan bar tabac,47.99273289993942,-4.0918661
anne-sophie,46.213319700308155,1.8958181000000003
man'auto,46.50101400025798,-1.4245346
mavrommátis,48.83945609973214,2.3506128
salamander,43.6032077005412,1.4458145999999998
phildar,44.83231375623166,-0.6554427879356126
le marché d'à coté,49.56966059955299,3.632604
le calmette,47.40806910007415,0.6768606000000001
franprix,48.74119109975652,2.3027988
nuances coiffure,50.62294593094657,3.0914318592724244
the body shop,48.11387219991039,-1.6792914999999997
alimentation libre service,45.33908670043236,4.857534799999999
esso,49.43867289958459,1.8873095
primeur,43.463464400541994,3.4266152
ancien centre commercial intermarché (désaffecté),48.281162301860306,2.9609127010075964
garage bernard,46.793456630791134,4.835253378184041
ding fring,47.60742620002936,6.8616902
s.b.s libre-service,48.88355559972119,2.3805917999999995
orange,48.94253129274036,4.386056060429809
artisanat monastique,47.21683460011576,-1.5595648
carrefour city paris riquet,48.88995339971961,2.3615001999999996
la cave des gourmets nation,48.850309199729445,2.3944384
station service e. leclerc,47.61616582654354,6.136894141669013
kookaï,48.89061226861263,2.238684719025969
bébé dépôt,48.58489109979522,2.4527207
like cigarette electronique gouesnou,48.450200899828445,-4.4654541
loxam,45.55448205592839,4.8285637814565145
comptoir mers & montagnes,48.64901059977936,-2.0241597
intermarché express,48.868124899725025,2.3601101999999994
garage du chateau de chenonceaux,47.332492000090774,1.0608888
sephora,48.86107801352094,2.3493619641350967
sandrine coiffure,43.54179420054169,6.942851699999999
espace beauté caprice,47.009308932394866,0.08370816047554089
extra,48.61737864983576,-1.2785237000075522
optical center,47.48980210005594,3.9093756
tiffany création,49.164444084112354,-0.2923556562016526
zana,42.527824035991834,3.0856248709350345
beauté des sens,47.3419330000887,-1.5311426
stock-o-mani,48.03688129992888,0.1706019
pressing de chartreuse,45.563842700404685,5.945288699999999
atelier de la patine,48.83117259973422,2.1794493
lulu cycles,48.08196579991807,7.3528319
différence,49.05070999967978,2.0964115
mine d'or,48.578569599796765,7.752146199999999
le panier bio,45.76807740037693,3.0824226999999995
bam m buka,45.77602490037581,3.0863379999999996
lacoste,48.871279699724255,2.3016881
le fournil de la plage,42.633449500523916,3.0332172999999996
pressing,48.63840385131017,2.4578782466115014
fan de carotte,48.886816499720396,2.3233699
kris,47.189831800121546,-1.5472564
esthetic center,48.85411099360666,2.4865711845450433
chapellerie des arcades,48.38716479984392,-4.490479099999999
amplifon,48.69669959976755,2.1860805999999995
la femme du boulanger,43.20274030054043,5.7760273
pompes funèbres caton,47.72357580000266,1.9411908000000002
espace convertible,45.75692750037853,4.8425076
la petite ourse,43.94860200053431,4.8114331
annie bonjour-montcharmont,45.76349820037758,4.8281034
optical center,48.56336839980055,-3.1654242
yves rocher,43.29832090054144,3.4747123999999996
optic 2000,42.78967470053017,0.5921066
artcurial,49.351920429799776,0.07109583753690413
coiffeur vip,49.14865479965559,6.1649796
christelle création,45.337168100432564,1.0510223999999997
passage 57,50.63341695348954,3.0635790151024787
chaussea,47.432216955535466,0.7057338908477463
mj style,45.83052870036798,3.0987514999999997
articles de paris,44.83915360048282,-0.5766260000000001
mont tauch,42.890124800533535,2.7171826
à fleurs de pot,48.7549152997531,2.3226414
sélection fromagère,46.563527200246526,3.33036
carrefour,43.142251900539506,6.01445
la tabatière,43.444978500542,6.638320299999999
centre commercial des andrillons,47.93684469270921,1.9124241767382875
carrefour contact,48.97730039969795,6.0274317
decathlon contact saint-martin de ré,46.20569900030944,-1.3673229999999998
castorama,45.81276219188647,1.299832735099802
juilhard,45.669331300390674,3.1082459
boulangerie patisserie,47.82269583448799,-4.228907938945915
foodyblutt- basel unverpackt,47.5632378000394,7.5765169
saris,48.84571309973058,2.3084033
orange,48.513695599812806,-2.7599931
l'optical,48.55554477130102,3.0034983747094373
boulanger patissier,49.125841899661225,6.2187375
tabac des alpes,44.92894880047489,4.896949399999999
clin d'oeil,47.32188280009307,5.038947399999999
flibustier,48.85709959972775,2.3558137999999995
krys,47.623440700025704,7.236904200000001
perrusset,43.70009950054,7.2685515
calipage,49.39727909959464,4.7028698
boulangerie giboulet-marie,45.7385127003811,5.0163026
botanic,43.648843740978386,1.3702286694203396
pascal coste,43.87723470053631,5.3964295
emeraude institut de beauté,48.60795189978953,7.750155199999999
vival,44.04676240053102,6.030571
wella coiffure beauté,48.911065199714365,2.3337160999999997
leader price,43.34589430054176,6.085330099999999
feix,45.05524730046288,1.6739869
ktm metz,49.10434149857042,6.2347014129381435
but,45.89626058888779,0.9178346303686638
okidoc,49.086643499670885,6.11729
self tissus,47.375113700081414,-1.195162
plv,48.92321359971136,2.2580257
la diplomate,44.8403499004827,-0.5715789999999998
suncoo,48.85266509972887,2.3341215999999996
boulangerie driouach,45.566232800404364,5.926925299999999
yanis,50.68840469930663,3.1826612999999995
les primeurs du château,48.88756419972022,2.3502586000000005
auto flash,47.16462570012689,-1.68058
boulangerie pâtisserie chocolaterie arnould,48.821660699736576,6.5080257
strike moto,45.94201989274599,5.330518550579922
chocolaterie du blason,43.62127160054103,3.4518333999999995
dina phone,49.43257879958607,1.0897476
komilfo,48.84770989973009,2.4359791
lp records,48.51430589981265,-2.7620288999999993
tbi ploërmel,47.94373839995109,-2.3961801999999994
dynamite games,48.353340199852205,-1.1963209
euromaster,47.08493884133842,5.497429527468446
boulangerie martins,45.746691021654485,6.29372973441925
avia,47.975095353132645,5.498784468278179
jouvence massage,48.8714661997242,2.3510001999999997
boulangerie,48.88827789972004,2.2997301999999995
brown sugar,43.40230866376194,3.694558822612908
picard,48.82529779973565,2.3262987
vins jean-louis mauler,48.15859649989961,7.327089000000001
coiffure,45.43862970042046,4.3943294
aubert,50.10201809942933,1.8535542
biotysens,43.60597800054118,3.8895051000000005
fromagerie sourbès,45.714506100384455,4.8068894
laboratoire d'audition benoit,49.377768899599396,2.4156015999999996
gamm vert,44.478677550457334,4.2472375707832954
l'atelier de baptiste,45.559379300405254,4.844916399999999
king jouet,43.651066700540675,3.8463548
l'épicerie des îles,48.793775099743485,-3.4102582999999997
coiffure céline,43.73009490053949,6.784899199999999
jean star,43.28375020054132,3.5172614
brisson,46.10351990032615,-0.7534493
maison de la presse,44.1051683005288,3.884882899999999
tabac presse,48.5137179998128,-2.7478627999999996
transakauto,43.356697100541815,-0.3796706
pharmacie belle-croix,48.758053599752344,2.6994709
biscuiterie de chambord,47.51757733044979,1.4504229120865688
point dog,48.42526339983457,-4.4684348
ferme de la chasseloire,47.223961141126,-1.6611580850934051
au petit grain bio,43.361286400541836,1.7126136000000003
point mariage,47.46799680006083,-0.6231201
axe mode accessoires,48.86613479972551,2.3510003999999998
coupons place saint-pierre,48.884473099720985,2.3452108
lionel jaouen,48.560393099801274,-4.6540852
kiss,45.565322400404476,5.9247787
hair diffusion,48.17579219989543,2.8710392
chaussea,50.74557069929566,3.1461074
atol opticiens,43.571927778044824,3.940732029960987
les saveurs d'alyana,49.33480999960988,-1.699034
maxi toys,49.90734729947349,1.0782968
easycash,46.10663410032566,-1.0996661
ds store lille lomme,50.64546149931499,3.0103723999999996
skimium.com,45.57454790040328,2.8092674
vap-store,48.35291289985232,-1.1992900999999998
garage avenue de verdun,48.94752909970535,2.2465311
la gaffelière,44.885457100478774,-0.15705340000000004
swarovski,48.44583099982952,1.4867446
the kooples,47.321582200093125,5.0397977
une histoire de famille,43.13687860053941,6.005914100000001
intermarché super,46.26286799635589,5.647533615649648
boucherie mirande,43.747921100613176,-0.5637165500141197
au fournil d’antan,48.685834199770234,-1.361608
mazoyer matériaux,44.37895680051555,0.4839387
courir,42.77595600052967,2.9131863999999994
garage de la gare,48.53109818257248,2.373826925430889
tabac de l'hôtel de ville,43.401344900541964,3.6955686
happy days,44.620613943912794,4.388787364092573
gallazzini,43.29545730054142,-0.3716075999999999
patignolles,48.8887778997199,2.3175406999999995
brico centre,43.297533200541444,5.378885499999999
le jardin d'eden,44.557704400504385,4.7536561
confiserie du languedoc,43.58359040054139,1.4544375
arrêt gourmand,48.110490499911215,-1.6777288
le salon,48.88957689971971,2.1560635
les vallées gourmandes,48.91448259971353,2.2577264
super u,47.43062160006913,1.4353389999999997
boucherie charcuterie simonin,48.65265759977846,6.1933763
boucherie de l'archer,49.36753429960189,3.3142395999999996
villaverde,48.30944323462878,6.133753888341824
crèmerie monts jura,46.90273640018101,6.355065999999999
street shop,47.23825940011119,6.028764299999999
giorgio armani,48.86597469972557,2.3048245
stef's,48.87433319972349,2.3323202
leonidas,43.40244960054196,3.696426999999999
rouger,43.830444400537466,5.784948799999999
tac tic,43.579124800541415,7.1197415
cycles marchi l'atelier,45.754522700378864,4.826444499999999
e. leclerc drive,43.83129570053745,1.393116
vi zone,48.8900648997196,2.3605628
bourse des affaires,49.436984299584985,2.8011273999999995
27 rue danton,43.69390070054009,5.5015559
tendances d'intérieurs gallery,47.995638299938726,-4.1046318
la vie claire,48.860528399726924,2.3707845
superette foch,48.81036499973935,2.1344844
atol,46.950807400171314,4.298322299999999
well,43.98934000053302,3.6196094
paul,47.326242900092126,0.6636198
bdns tattoo,42.98380750053615,1.1429241999999997
point.p,43.11863164595203,5.844680486835839
jpv chausseurs,46.20542260030947,5.226639
liquidarium,43.49803585068703,2.394168649987315
nature,45.57380400040339,2.8101538
garage renault guénégo,47.33907576208578,-2.4276227209522916
inès,47.510231500051354,6.8002421
optic 2000,46.26005410030031,5.657950100000001
relais total de villevaudé,48.90519368939106,2.641166185620916
total contact,48.29153609986733,6.1298427
au numéro quatre,48.071287699920646,-0.7699718
le pied marin,46.72614120021579,-2.3502923999999994
hg,48.87148989972419,2.3756670999999994
sucré salé,45.43898410042042,4.3888216
garage auto 29,48.658048099777126,-4.166219
garage lavoisier,45.1796312004501,5.7344727
l'arc doré,45.5722140004036,6.8276422
garage du rond-point,49.14722538942709,1.9674615344436155
dépot de pain-épicerie krebs,48.75881389975214,6.8977703
4 pieds,50.41429619152893,2.987267944281427
méli mélo,46.67375260022584,5.5541233
tabac presse cadeaux,45.458802000417975,3.5408395
sport 2000,47.26832047535237,-1.3325799083277394
pressing numéro 7,49.041706499682,3.4042884
boulanger,43.81056810053792,4.3658036
caravaning central cholet,47.073791900146,-0.8645537999999999
garage bruno herve,44.84019875058762,0.23848163985227558
camping des iles,47.44525510006589,-2.4841148
opel,47.329836065439316,0.7022325316997464
n.a. khan,44.74058640049092,-1.1003297
super u,48.48706545046473,-1.1160707152976461
vival,43.84657030053708,4.362994
bizolon chocolatier,45.68761000038816,5.913898399999999
charcuterie,47.34764520008745,-2.5104307999999995
muriel prando,43.60546230054119,1.4583150999999999
kiosque à journaux,48.889062299719846,2.5111956999999996
le damier,46.54122730025064,0.4158558
la graine à blé,45.695565500387076,4.7935037
meubles hivert,47.82541109997896,-0.3057247
auchan supermarché harnes,50.45399260763908,2.903864310820858
la fontaine aux livres,43.69232550232657,4.277438378551295
comptoir du vrac,48.642769799780915,1.8286862
sam distribution,47.2083742001176,-1.5697601
europrix,48.92868149971001,2.2146678
intersport,46.33804264332435,-0.41348264636414883
nicolsen,48.84335759973118,2.2378591
garage dumont,50.292118154709,3.576343189807541
leader price,44.790479011864356,-0.633315850569438
1-2-3,47.996081099938614,-4.1043072
mikado tattoo,47.216916000115745,-1.5518587
librairie papeterie,44.03155540053157,-1.2569097
biocoop,47.66464370001626,6.8454454
belle et voyous,43.610787200541125,3.8781148999999995
isabelle morin,47.2139991001164,-1.5586247999999998
droguerie sarrazin,45.04064430046432,5.048374299999999
cedeo,43.6328998005409,1.4832762
centre commercial e. leclerc,48.99031213421239,2.206935690201421
super u,45.43175817482264,4.070908134434383
jennyfer,43.822066300537664,5.7916049
kiloutou,44.87617824656977,-0.5602792335647157
cours des halles,49.12611149966116,-0.1641324
pause coiffure,43.68392940054023,4.2076578
casino shop,47.319793500093525,5.035754299999999
punt roma,48.98850349969518,2.2584533
sté philippe plomberie chauffage,48.85280899972884,2.4486172
devernois,46.20578870030941,5.2262008
créa2pub,46.80996958443478,4.852875870542732
l'épicentre,45.77592270037583,4.903584599999999
pro deco cuisines erstein,48.413304199837505,7.633939499999999
du pareil au même,48.82049459973685,2.2520213
couleur soleil,47.296369800098624,-2.5139249
heyraud,43.55240000054164,7.021562499999999
u express,48.89399639971861,2.332368
tchip,46.564410000246355,3.32858
8 à huit,48.84346459973114,2.4103673
au pain sans fin....,47.32555480009226,5.0356965
33 karl,48.296977699866,4.075998
jerôme olivet,48.882828699721394,2.2654519
modetic,47.21639880011587,-1.5589955
chris couture,48.420947999835626,7.6630607
8 à huit,48.88952379971971,2.3443629
amandine,43.938919200534606,4.5628995
nicolaï,48.881067999721814,2.312808
arianna,45.780940900375114,3.0801438999999995
barbecue & co,48.19192069989154,-1.7297557999999997
votre marché,48.34698349985376,-1.2042485
les saveurs de la côti,45.91679010035522,-1.3296846999999998
culture et loisirs,45.24295500044323,4.233411700000001
les nouveaux robinson,48.88884499971989,2.3228327999999996
le creuset,50.63768679931652,3.0620298999999997
auto distribution,43.72743390053955,-1.0404369
cafés marc,48.89618869971808,2.0930732
laverie automatique la mouline,44.03562460053142,1.1134053999999998
garage couriol,45.03322380046504,4.062354899999999
spar,45.5138064004111,6.6784431
grand frais,45.637162100394995,0.20912309999999998
glovette sports,45.051700500463234,5.5633178999999995
gedimat,45.9043462511989,3.126101999302944
ets lanneretonne,43.17967192702289,-0.6117630669280839
tosca,44.856864200481276,0.49197479999999993
bureau vallée,47.18558960012244,-1.4628146999999998
l'écrin de beauté,43.51000050054185,5.441950199999999
roady,43.30133480054146,1.9546405
beauty design,43.30631120054152,-0.37614649999999994
pubill,46.44912140026736,4.117391799999999
best mountain,48.32935429985806,4.1046538
fabrique de dragées,43.60842420054115,3.8726522000000005
bmw,48.831495708336476,2.1169950905220483
kiloutou,43.66569151978025,4.645866023987889
s42 hsh barber shop,45.4547426004185,4.3833597
h&m,48.689738299769274,6.179507399999999
la maison poétique,44.844180300482364,-0.5779343
pascale p.,48.84498769973078,2.4328378
pimkie,45.15852175196005,5.731394659396112
animalis,48.816701999737774,2.195602
chez charlee,43.67372780054038,-1.3871131999999997
point p,49.34424857138519,0.10079356108419088
brocante,49.06319119967669,1.7018112999999997
altec,43.70030470053999,7.274820400000001
coiffure messieurs,48.83164819973408,2.3027776
perle de beauté,45.788733100373996,3.0818907999999996
la cave des ponceurs,46.2607300003002,5.658840499999999
le kiosque de paris,48.87516488357531,2.316065938710995
miss miss,48.86770379972515,2.3515386
fleurs chez elles,48.6371567997823,2.4416796
comptoir des fleurs,43.837979700537296,4.345404699999999
la croquantine,46.675204200225565,5.554054
yves delorme,48.113503599910494,-1.6810635
le comptoir nanthe du cafe,47.2163504001159,-1.5587985999999998
les gourmandises d'anais,43.78765820053842,-0.9260836000000001
ozouf,49.01079563767498,-0.8445105740403873
pierre junior,44.93290870047452,4.890855299999999
uranium kid's,48.92044059971205,2.4524007
huîtres jacky martin,49.33397849961009,-0.4608983999999999
khephren,48.90521089971583,2.3375163
allure centre de beauté,43.128317100334634,5.989067690689461
sarah oriental,48.88087089972186,2.4194093999999997
hair diffusion,47.27890690010241,4.2310694
carrefour,49.75326279312773,0.37114815201535833
garage korbosli,46.16980000031537,5.1921615999999995
eduardo,47.235339100111815,6.0797041
thé citron,46.49523050025904,-1.7839769
renault,47.79919919998508,-3.4767753
boucherie perrot,45.769427100376745,4.8441379
action,48.577138599797124,-3.8551301000000002
monceau fleurs,48.910807174924656,2.333654400706924
igol,47.87725129996678,3.5308271000000007
le comptoir belge,48.840593999731865,2.349616
bijoux boutique,49.10566139966621,6.2270534
à chacun son voyage,48.88799899972012,2.319749
agathe boutique,49.03679659968324,7.945300199999999
s&f store,50.6205103993199,3.0657723999999997
road spirit,43.12275660053918,5.8460969
electro-ménager schoefolt,48.8186684997373,7.786841699999999
philippe olivier by marc,50.93783109926034,1.8633634999999997
japan market,44.83623890048305,-0.5715209
ruan bureautique,43.310136294885204,3.1678144236335335
d.l.m guichard,49.44850119958221,1.0693122
c.m chausseur,46.7935386002027,-2.0621225
cora,49.259693433360034,6.174408671903688
norma jean,47.99557389993875,-4.1063867
la manufacture,42.61646500052318,2.4235367999999995
cellier,45.749710600379544,3.110538
intersport,47.66159000001696,-2.7861817
doré ô soleil,49.18460049964674,-0.3637158
leader price,49.21606263851033,4.04387474917183
haubois,46.846082600192325,-1.8803585999999999
piscine syselec,43.54687293922177,2.2510417731347876
boulangerie le fournil d'elven,47.73213037799389,-2.5911508800248737
auchan drive,47.90265086918776,1.8599018689561913
cafpi,48.40217679984025,-4.4844308
esprit déco,49.46800169957748,1.0506103
dominique services,45.18574110044945,5.7187284
id sucré,48.07115009992067,-0.7674231000000001
etam,50.289699358578716,2.77463064421899
ferme des galopins,46.673392100225904,5.5556472
passion primeur,43.62099750054104,3.872871299999999
rétro 64,43.3560029005418,-1.7773985999999997
proxi,48.690217699769136,0.6007783
nissan,43.664112770209535,4.641219812086863
carrefour contact,50.096033606959395,1.4607274734554556
marie-france,43.48612080054195,-1.5504892
virginie,49.65449219953274,3.2950258
carrefour city,48.830945199734266,2.3126818999999994
stéph & alex,49.731202999514565,1.4422352
épi service,49.0118814996894,0.7071486
le rhino,45.51498240041094,4.865804299999999
le fontenoy,45.717107900384086,4.8095027
dal ponte,47.904100099960466,1.9130134
raphael perrier,43.6042026005412,1.4505956
arletta y los ninos,43.65992580054058,3.9370291999999996
couleur salée,45.00135210046811,-1.2005700999999998
super u,48.519953499811265,-1.3389798999999998
le guillou et fils,48.764821599750654,2.3914195
la coquetterie,47.88678019996454,-3.0153880999999996
boulangerie patisserie de la châtaigneraie,48.841391199731675,2.1327469000000003
fusalp,45.04584990046379,5.0595981
waves,49.0821767966019,6.103532889264413
librairie solidaire,48.87027069972451,2.3590487
le moulin à pains,48.91490359971345,2.2527270999999995
nike,48.93125839970936,2.3190247000000004
peugeot la ravoire,45.56301410909627,5.9703255267538085
mademoiselle caméléon,47.894879899962625,-4.0105058
vélostan'boutic mairie d'art-sur-meurthe,48.65612509977761,6.2666827
duo styl',45.9987514003427,5.029238499999999
confiserie duché,47.815003699981396,3.8001907999999998
c. c. géant casino,45.69374712297271,0.18357458216163444
phillipe motos rn7,48.80742419974009,2.3627607
garage du port,43.07803000053832,5.9244135
café bar,48.93515041048988,8.102653179083164
mana maori,48.68438759977059,6.1778543
boucherie-charcuterie,45.2151359004463,6.475488399999999
galland,48.85630549972796,2.3260984
la trinitaine,47.54528830004346,-2.8901807999999996
la halle,48.50133858794748,2.35046743406808
blanchisserie pressing,43.370805500541884,-1.7727241999999999
le salon de saint-georges,45.601899600399705,-0.9992656999999999
bio c' bon,43.29265300054141,5.384099899999999
marché aux affaires,47.562300500039626,1.4483094999999997
les co'pains d'antan,45.775602000375876,4.8346402
carrefour,48.62392949978557,-1.9935304000000003
laverie,43.631717700540904,3.820801799999999
maison garcia,43.76946780053879,1.377659
atol,48.81867379973729,2.4659513
action,46.069084400331654,6.5524849
midica service,43.60013140054124,1.4452136
euromaster,43.14310760053952,6.0372307
miss récup & recycle,47.191898600121114,-1.5461138
moenne loccoz,46.19497480031122,6.2355724
cyber,49.924874899469444,4.0798983
genty gastronomie,48.83208959973397,2.3606616999999996
bureau vallée,46.12508380032265,5.8113242
monceau fleurs,48.87584888774032,2.5833201048630503
bar tabac avenue jaurès,47.314336900094716,5.028748
leader price,48.068837699921225,6.8730324000000005
le bien être au naturel,43.468729822068404,5.959710047408082
rotisserie du centre,46.79322510020276,-2.0603576
lorenz'ino shoes,48.51303999981295,-2.7595394999999994
thierry diez,45.750691900379394,4.8493189
l’atelier des créateurs,47.795628199985934,3.5699750999999997
sos pneus occasion,45.20778520044707,5.681799699999999
spar,43.444409933793,3.6811910844768163
g.a.e.c. rené bourgeon,46.773174370622975,4.694123428058277
total,49.082175399672,2.0696338
e. leclerc,43.48490940054194,-1.5031475
boulangerie dréan,47.88615499996469,-2.8349793999999995
axa assurances,45.19209720044877,6.653193399999999
maéli,49.24196609963261,-0.8718437999999998
"librairie, presse",48.69557499976784,-3.7923768
rohais motor centre,49.458796157770706,-2.5553736464583867
la vie claire l'arbresle,45.82543890036871,4.6067258
couleurs de tollens,48.835134599733216,2.3604891999999995
evelyne coiffure,46.95205937583935,4.296683272857455
diesel,48.58359209979555,7.7501304
guichet transilien,48.880680652260935,2.356551967757436
boucherie du canal,48.78149489974651,2.0429042999999996
pompes funèbres de normandie,49.44201229958379,1.0991498
sénégal tresses,48.88769089972019,2.3477394
la halle !,48.999704099692394,2.189103
aubade,45.1916118004488,5.7281669
mdo,46.64770735412862,-0.19369296947240422
p. trinquet,50.53200244477006,2.638648561118217
les opticiens mutualistes,43.60595500054119,3.8738013
garage legrand bailly,50.35776852310251,2.495173595668316
jardiland,43.446623398753914,-1.5748549470748872
maxi,46.81353980046194,5.064249850003456
barel,46.200433208326125,5.2421532480923885
c.e.m cuisine salle de bain,45.755844845668236,3.135926152309466
coiffure ligne féline,48.16414702161026,7.545774094554744
corsica sports,42.63327710052393,8.9379037
expcres duo informatique,50.71951659930065,3.1626596999999994
fruitier de clamart,48.81110689973916,2.2700560999999997
le grain doré,44.1031595816052,1.0863137356514236
histoire de cheveux,48.10695629991207,-1.6730676999999998
nac coiffure,47.13986570013214,5.9590141
brico pro,45.35728612584295,0.6544445516429314
affinité bio,48.32419099985935,0.8194043
garage seigner,45.636624800395076,5.519350500000001
intersport,44.94491470047341,6.561544799999999
dill optik,47.55192030004195,7.5401811
restaurants du coeur,47.22702030011359,5.966365399999999
the naked shop,48.865008699725806,2.3740253
clemski,47.4729589000597,-0.5535729
m. breton,45.7634205003776,4.875028799999999
petit casino,45.67557210038981,3.636836999999999
au boulevard de la chaussure,48.970941199699524,2.2594950999999996
garage parizet,46.67280240022603,0.6484745000000001
tabac-presse,47.312662400095086,5.0616896
orange agence commerciale,42.63244100052388,8.9384722
paul,48.75637722347245,2.371044993442852
boulangerie pâtisserie caillaud,48.98860429969516,2.3192909
feu vert,47.186721836404686,-1.4637174601693832
ehua store,48.85888049972732,2.3779428
the kooples,48.87111339972428,2.2890965999999997
garage millenium,43.64331190401063,3.9174909006585397
gémo,43.31688474501325,-0.4307189892530974
earl du chèvre fermier,48.34252899985486,2.8983244999999997
intermarché super,45.81416723284077,1.243872800336813
le marché aux poissons,48.839197199732205,2.2622319000000006
l'atelier 41,49.33547319960972,-1.6969310999999998
vivre mobile,44.136020400527535,0.3382899
filiflor,49.767463599506016,1.7528847999999997
les délices de rungis,48.88544829972073,2.3256628999999998
intermarché,47.27891300010243,-0.0662472
debauge,45.774620700376026,4.8314437
micro piles,48.87291959972385,2.5797135999999994
chaudronnerie pradeau claude,46.77987225035228,1.6438014999584785
laverie,48.85268209972886,2.3641285
bagagiste et compagnie,47.655099500018444,-2.7205834
cultivert,47.996712351466805,-4.079104328280682
agence de communication multimédia micromu,43.49291280054192,0.9309982000000001
tartine gourmande,46.69627890022155,-1.9329298999999998
carrefour contact,44.48178710050938,-0.36666469999999995
la toque cuivrée,44.89144430047824,-0.6681535999999999
christine coiffure,50.06602009943741,1.3879340999999998
carrosserie gramain,47.78032387220998,1.0814375822218503
générale d'optique,45.74693130037993,4.742790499999999
café de france,43.709911900539836,6.508745300000001
top pc 46,44.736121300491284,1.3836569
au fournil des 6 chemins,49.774858238712255,4.736027890286768
spar,45.71284310038468,1.6049418
léon & woman,47.50955750005151,6.795430399999999
nenusha market,48.85600519972803,2.4822289
nicoletta fantoni,49.22979729963561,4.0800639
u express,48.66606809977513,6.16557
la retoucherie,48.96244869970164,2.0706406
by loft,47.42976400006933,0.707547
la prestigieuse,48.81582449973801,2.3115671
boucherie charcuterie,44.927712800474985,4.889637499999999
super u,47.13021272750434,-1.581187366209806
fabio salsa,48.92225639971161,2.1875078
revion furterer,48.805490099740574,2.4195117
bar tabac des lutins,48.30054809986512,-1.9387550000000002
e. leclerc,50.44663679935509,2.8632955999999994
gucci,49.00495299969112,2.5908518000000003
la voilerie,45.6200103003973,-1.0310892
axsaône,45.94020070035168,4.7811002
espace 2 roues 84 carpentras,44.05919587286417,5.04909938421908
élégance,46.63864980023249,4.8689855
marks & spencer food,48.87527729972326,2.3232006
acanthe,47.90654579995989,1.9016559
tabac grangier,47.3231357000928,5.0384804
olly gan,47.37986670008037,0.7156042
garage kola,45.17852590045023,5.707299599999999
maison sarelli,42.61357330052304,8.9081633
mick,43.568764500541505,7.1111685
local ephemere,44.560306300504216,6.0803458
pressing commanderie,48.686003599770196,6.169050199999999
bouche jean michel,43.10340080053882,1.6531025
dentelles & soies,48.6860142997702,-1.3613656999999997
aroma bien-être,43.94777750053433,4.8084607
l'atelier des brosses,47.34892200008717,-2.5131838
chez mon opticien,48.5627665998007,7.651271399999999
8 à huit,44.80286660048587,3.9713025
claire's,48.942290594996344,4.38697305392188
jules,43.456738200542,5.853271699999999
l'atelier de marie,50.753697099294115,2.6464507999999998
boulangerie patisserie philippon daniel,46.3180489002904,1.3676710999999997
bm mirabelle,49.21565749963907,2.5957903999999994
fournier,48.66350399977577,2.2776825000000005
new hair center,48.86231979972646,2.3531072000000006
pompes funèbres arnaud,47.21043970011714,-1.5592206
l’atelier des coiffeurs,44.136336000527535,4.8158661
carmona coiffure,45.844569935711796,1.2487566082763
le paradis des gourmands,42.93073060053472,1.8452186
mouton chic,48.84276719973132,2.2381959
coiffure,43.01532780053693,0.8025971
coiffure actu'elle,48.927886299710195,0.19696789999999997
mephisto,43.94828740053431,4.805747899999999
indian beauty salon d'esthétique indien,48.89256869971897,2.4045932
arles diffusion coiffure,43.675726200540346,4.6248304000000005
trouville vintage,49.36596199960228,0.0822855
n'hair'j,43.2081087005405,1.0873462
casino,43.64900647896598,3.831567730549338
le fournil de la place,48.1553055999004,-1.7161962999999998
chez gigi,44.53527170050592,5.8259734
jeff de bruges,47.9043206999604,1.9045346
